Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","756","Switzerland","57","Gross Production Value (current thousand US$)","01352","Kiwi fruit","2021","2021","1000 USD","547","E","Estimated value"
"QV","Value of Agricultural Production","756","Switzerland","57","Gross Production Value (current thousand US$)","01709.02","Lupins","2021","2021","1000 USD","361","E","Estimated value"
"QV","Value of Agricultural Production","756","Switzerland","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2021","2021","1000 USD","32673","E","Estimated value"
"QV","Value of Agricultural Production","756","Switzerland","57","Gross Production Value (current thousand US$)","21111.01","Meat of cattle with the bone, fresh or chilled","2021","2021","1000 USD","1485099","E","Estimated value"
"QV","Value of Agricultural Production","756","Switzerland","57","Gross Production Value (current thousand US$)","21116","Meat of goat, fresh or chilled","2021","2021","1000 USD","4559","E","Estimated value"
"QV","Value of Agricultural Production","756","Switzerland","57","Gross Production Value (current thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","2021","2021","1000 USD","982135","E","Estimated value"
"QV","Value of Agricultural Production","756","Switzerland","57","Gross Production Value (current thousand US$)","21114","Meat of rabbits and hares, fresh or chilled","2021","2021","1000 USD","16399","E","Estimated value"
"QV","Value of Agricultural Production","756","Switzerland","57","Gross Production Value (current thousand US$)","21115","Meat of sheep, fresh or chilled","2021","2021","1000 USD","58597","E","Estimated value"
"QV","Value of Agricultural Production","756","Switzerland","57","Gross Production Value (current thousand US$)","0118","Millet","2021","2021","1000 USD","1392","E","Estimated value"
"QV","Value of Agricultural Production","756","Switzerland","57","Gross Production Value (current thousand US$)","01199.02","Mixed grain","2021","2021","1000 USD","262","E","Estimated value"
"QV","Value of Agricultural Production","756","Switzerland","57","Gross Production Value (current thousand US$)","02910","Natural honey","2021","2021","1000 USD","25518","E","Estimated value"
"QV","Value of Agricultural Production","756","Switzerland","57","Gross Production Value (current thousand US$)","0117","Oats","2021","2021","1000 USD","2279","E","Estimated value"
"QV","Value of Agricultural Production","756","Switzerland","57","Gross Production Value (current thousand US$)","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2021","2021","1000 USD","1617","E","Estimated value"
"QV","Value of Agricultural Production","756","Switzerland","57","Gross Production Value (current thousand US$)","01345","Peaches and nectarines","2021","2021","1000 USD","896","E","Estimated value"
"QV","Value of Agricultural Production","756","Switzerland","57","Gross Production Value (current thousand US$)","01342.01","Pears","2021","2021","1000 USD","50275","E","Estimated value"
"QV","Value of Agricultural Production","756","Switzerland","57","Gross Production Value (current thousand US$)","01705","Peas, dry","2021","2021","1000 USD","3788","E","Estimated value"
"QV","Value of Agricultural Production","756","Switzerland","57","Gross Production Value (current thousand US$)","01346","Plums and sloes","2021","2021","1000 USD","7931","E","Estimated value"
"QV","Value of Agricultural Production","756","Switzerland","57","Gross Production Value (current thousand US$)","01510","Potatoes","2021","2021","1000 USD","202396","E","Estimated value"
"QV","Value of Agricultural Production","756","Switzerland","57","Gross Production Value (current thousand US$)","01342.02","Quinces","2021","2021","1000 USD","876","E","Estimated value"
"QV","Value of Agricultural Production","756","Switzerland","57","Gross Production Value (current thousand US$)","01443","Rape or colza seed","2021","2021","1000 USD","77970","E","Estimated value"
"QV","Value of Agricultural Production","756","Switzerland","57","Gross Production Value (current thousand US$)","01353.01","Raspberries","2021","2021","1000 USD","51517","E","Estimated value"
"QV","Value of Agricultural Production","756","Switzerland","57","Gross Production Value (current thousand US$)","02211","Raw milk of cattle","2021","2021","1000 USD","2481647","E","Estimated value"
"QV","Value of Agricultural Production","756","Switzerland","57","Gross Production Value (current thousand US$)","02292","Raw milk of goats","2021","2021","1000 USD","14519","E","Estimated value"
"QV","Value of Agricultural Production","756","Switzerland","57","Gross Production Value (current thousand US$)","0116","Rye","2021","2021","1000 USD","3027","E","Estimated value"
"QV","Value of Agricultural Production","756","Switzerland","57","Gross Production Value (current thousand US$)","02941","Shorn wool, greasy, including fleece-washed shorn wool","2021","2021","1000 USD","541","E","Estimated value"
"QV","Value of Agricultural Production","756","Switzerland","57","Gross Production Value (current thousand US$)","01354","Strawberries","2021","2021","1000 USD","62917","E","Estimated value"
"QV","Value of Agricultural Production","756","Switzerland","57","Gross Production Value (current thousand US$)","01801","Sugar beet","2021","2021","1000 USD","60496","E","Estimated value"
"QV","Value of Agricultural Production","756","Switzerland","57","Gross Production Value (current thousand US$)","01445","Sunflower seed","2021","2021","1000 USD","10348","E","Estimated value"
"QV","Value of Agricultural Production","756","Switzerland","57","Gross Production Value (current thousand US$)","01191","Triticale","2021","2021","1000 USD","12226","E","Estimated value"
"QV","Value of Agricultural Production","756","Switzerland","57","Gross Production Value (current thousand US$)","01970","Unmanufactured tobacco","2021","2021","1000 USD","14781","E","Estimated value"
"QV","Value of Agricultural Production","756","Switzerland","57","Gross Production Value (current thousand US$)","01376","Walnuts, in shell","2021","2021","1000 USD","7028","E","Estimated value"
"QV","Value of Agricultural Production","756","Switzerland","57","Gross Production Value (current thousand US$)","0111","Wheat","2021","2021","1000 USD","196245","E","Estimated value"
"QV","Value of Agricultural Production","626","Timor-Leste","57","Gross Production Value (current thousand US$)","01311","Avocados","2021","2021","1000 USD","1038","E","Estimated value"
"QV","Value of Agricultural Production","626","Timor-Leste","57","Gross Production Value (current thousand US$)","01312","Bananas","2021","2021","1000 USD","1428","E","Estimated value"
"QV","Value of Agricultural Production","626","Timor-Leste","57","Gross Production Value (current thousand US$)","01701","Beans, dry","2021","2021","1000 USD","19598","E","Estimated value"
"QV","Value of Agricultural Production","626","Timor-Leste","57","Gross Production Value (current thousand US$)","01212","Cabbages","2021","2021","1000 USD","1796","E","Estimated value"
"QV","Value of Agricultural Production","626","Timor-Leste","57","Gross Production Value (current thousand US$)","01520.01","Cassava, fresh","2021","2021","1000 USD","16422","E","Estimated value"
"QV","Value of Agricultural Production","626","Timor-Leste","57","Gross Production Value (current thousand US$)","01640","Cocoa beans","2021","2021","1000 USD","46","E","Estimated value"
"QV","Value of Agricultural Production","626","Timor-Leste","57","Gross Production Value (current thousand US$)","01460","Coconuts, in shell","2021","2021","1000 USD","25929","E","Estimated value"
"QV","Value of Agricultural Production","626","Timor-Leste","57","Gross Production Value (current thousand US$)","01232","Cucumbers and gherkins","2021","2021","1000 USD","435","E","Estimated value"
"QV","Value of Agricultural Production","626","Timor-Leste","57","Gross Production Value (current thousand US$)","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2021","2021","1000 USD","75365","E","Estimated value"
"QV","Value of Agricultural Production","626","Timor-Leste","57","Gross Production Value (current thousand US$)","01252","Green garlic","2021","2021","1000 USD","428","E","Estimated value"
"QV","Value of Agricultural Production","626","Timor-Leste","57","Gross Production Value (current thousand US$)","0142","Groundnuts, excluding shelled","2021","2021","1000 USD","824","E","Estimated value"
"QV","Value of Agricultural Production","626","Timor-Leste","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2021","2021","1000 USD","160913","E","Estimated value"
"QV","Value of Agricultural Production","626","Timor-Leste","57","Gross Production Value (current thousand US$)","01316","Mangoes, guavas and mangosteens","2021","2021","1000 USD","1789","E","Estimated value"
"QV","Value of Agricultural Production","626","Timor-Leste","57","Gross Production Value (current thousand US$)","01323","Oranges","2021","2021","1000 USD","1604","E","Estimated value"
"QV","Value of Agricultural Production","626","Timor-Leste","57","Gross Production Value (current thousand US$)","01241.90","Other beans, green","2021","2021","1000 USD","5730","E","Estimated value"
"QV","Value of Agricultural Production","626","Timor-Leste","57","Gross Production Value (current thousand US$)","01699","Other stimulant, spice and aromatic crops, n.e.c.","2021","2021","1000 USD","236","E","Estimated value"
"QV","Value of Agricultural Production","626","Timor-Leste","57","Gross Production Value (current thousand US$)","01319","Other tropical fruits, n.e.c.","2021","2021","1000 USD","2527","E","Estimated value"
"QV","Value of Agricultural Production","626","Timor-Leste","57","Gross Production Value (current thousand US$)","01290.90","Other vegetables, fresh n.e.c.","2021","2021","1000 USD","126077","E","Estimated value"
"QV","Value of Agricultural Production","626","Timor-Leste","57","Gross Production Value (current thousand US$)","01317","Papayas","2021","2021","1000 USD","1403","E","Estimated value"
"QV","Value of Agricultural Production","626","Timor-Leste","57","Gross Production Value (current thousand US$)","01318","Pineapples","2021","2021","1000 USD","73","E","Estimated value"
"QV","Value of Agricultural Production","626","Timor-Leste","57","Gross Production Value (current thousand US$)","01510","Potatoes","2021","2021","1000 USD","1260","E","Estimated value"
"QV","Value of Agricultural Production","626","Timor-Leste","57","Gross Production Value (current thousand US$)","0113","Rice","2021","2021","1000 USD","66248","E","Estimated value"
"QV","Value of Agricultural Production","626","Timor-Leste","57","Gross Production Value (current thousand US$)","0141","Soya beans","2021","2021","1000 USD","1015","E","Estimated value"
"QV","Value of Agricultural Production","626","Timor-Leste","57","Gross Production Value (current thousand US$)","01530","Sweet potatoes","2021","2021","1000 USD","3187","E","Estimated value"
"QV","Value of Agricultural Production","626","Timor-Leste","57","Gross Production Value (current thousand US$)","01234","Tomatoes","2021","2021","1000 USD","490","E","Estimated value"
"QV","Value of Agricultural Production","780","Trinidad and Tobago","57","Gross Production Value (current thousand US$)","01212","Cabbages","2021","2021","1000 USD","2051","E","Estimated value"
"QV","Value of Agricultural Production","780","Trinidad and Tobago","57","Gross Production Value (current thousand US$)","01520.01","Cassava, fresh","2021","2021","1000 USD","2398","E","Estimated value"
"QV","Value of Agricultural Production","780","Trinidad and Tobago","57","Gross Production Value (current thousand US$)","01213","Cauliflowers and broccoli","2021","2021","1000 USD","405","E","Estimated value"
"QV","Value of Agricultural Production","780","Trinidad and Tobago","57","Gross Production Value (current thousand US$)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2021","2021","1000 USD","12861","E","Estimated value"
"QV","Value of Agricultural Production","780","Trinidad and Tobago","57","Gross Production Value (current thousand US$)","01232","Cucumbers and gherkins","2021","2021","1000 USD","594","E","Estimated value"
"QV","Value of Agricultural Production","780","Trinidad and Tobago","57","Gross Production Value (current thousand US$)","01233","Eggplants (aubergines)","2021","2021","1000 USD","2009","E","Estimated value"
"QV","Value of Agricultural Production","780","Trinidad and Tobago","57","Gross Production Value (current thousand US$)","01657","Ginger, raw","2021","2021","1000 USD","62","E","Estimated value"
"QV","Value of Agricultural Production","780","Trinidad and Tobago","57","Gross Production Value (current thousand US$)","01290.01","Green corn (maize)","2021","2021","1000 USD","1663","E","Estimated value"
"QV","Value of Agricultural Production","780","Trinidad and Tobago","57","Gross Production Value (current thousand US$)","01214","Lettuce and chicory","2021","2021","1000 USD","9127","E","Estimated value"
"QV","Value of Agricultural Production","780","Trinidad and Tobago","57","Gross Production Value (current thousand US$)","01239.01","Okra","2021","2021","1000 USD","5799","E","Estimated value"
"QV","Value of Agricultural Production","780","Trinidad and Tobago","57","Gross Production Value (current thousand US$)","01317","Papayas","2021","2021","1000 USD","1075","E","Estimated value"
"QV","Value of Agricultural Production","780","Trinidad and Tobago","57","Gross Production Value (current thousand US$)","01707","Pigeon peas, dry","2021","2021","1000 USD","2669","E","Estimated value"
"QV","Value of Agricultural Production","780","Trinidad and Tobago","57","Gross Production Value (current thousand US$)","01318","Pineapples","2021","2021","1000 USD","1656","E","Estimated value"
"QV","Value of Agricultural Production","780","Trinidad and Tobago","57","Gross Production Value (current thousand US$)","01235","Pumpkins, squash and gourds","2021","2021","1000 USD","473","E","Estimated value"
"QV","Value of Agricultural Production","780","Trinidad and Tobago","57","Gross Production Value (current thousand US$)","0113","Rice","2021","2021","1000 USD","152","E","Estimated value"
"QV","Value of Agricultural Production","780","Trinidad and Tobago","57","Gross Production Value (current thousand US$)","01530","Sweet potatoes","2021","2021","1000 USD","1459","E","Estimated value"
"QV","Value of Agricultural Production","780","Trinidad and Tobago","57","Gross Production Value (current thousand US$)","01550","Taro","2021","2021","1000 USD","5111","E","Estimated value"
"QV","Value of Agricultural Production","780","Trinidad and Tobago","57","Gross Production Value (current thousand US$)","01234","Tomatoes","2021","2021","1000 USD","3160","E","Estimated value"
"QV","Value of Agricultural Production","780","Trinidad and Tobago","57","Gross Production Value (current thousand US$)","01221","Watermelons","2021","2021","1000 USD","169","E","Estimated value"
"QV","Value of Agricultural Production","780","Trinidad and Tobago","57","Gross Production Value (current thousand US$)","01540","Yams","2021","2021","1000 USD","78","E","Estimated value"
"QV","Value of Agricultural Production","788","Tunisia","57","Gross Production Value (current thousand US$)","01341","Apples","2021","2021","1000 USD","50475","E","Estimated value"
"QV","Value of Agricultural Production","788","Tunisia","57","Gross Production Value (current thousand US$)","01343","Apricots","2021","2021","1000 USD","48519","E","Estimated value"
"QV","Value of Agricultural Production","788","Tunisia","57","Gross Production Value (current thousand US$)","01216","Artichokes","2021","2021","1000 USD","16783","E","Estimated value"
"QV","Value of Agricultural Production","788","Tunisia","57","Gross Production Value (current thousand US$)","0115","Barley","2021","2021","1000 USD","65874","E","Estimated value"
"QV","Value of Agricultural Production","788","Tunisia","57","Gross Production Value (current thousand US$)","01243","Broad beans and horse beans, green","2021","2021","1000 USD","35752","E","Estimated value"
"QV","Value of Agricultural Production","788","Tunisia","57","Gross Production Value (current thousand US$)","01212","Cabbages","2021","2021","1000 USD","6604","E","Estimated value"
"QV","Value of Agricultural Production","788","Tunisia","57","Gross Production Value (current thousand US$)","01229","Cantaloupes and other melons","2021","2021","1000 USD","49574","E","Estimated value"
"QV","Value of Agricultural Production","788","Tunisia","57","Gross Production Value (current thousand US$)","01251","Carrots and turnips","2021","2021","1000 USD","42583","E","Estimated value"
"QV","Value of Agricultural Production","788","Tunisia","57","Gross Production Value (current thousand US$)","01213","Cauliflowers and broccoli","2021","2021","1000 USD","3119","E","Estimated value"
"QV","Value of Agricultural Production","788","Tunisia","57","Gross Production Value (current thousand US$)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2021","2021","1000 USD","172648","E","Estimated value"
"QV","Value of Agricultural Production","788","Tunisia","57","Gross Production Value (current thousand US$)","01232","Cucumbers and gherkins","2021","2021","1000 USD","32353","E","Estimated value"
"QV","Value of Agricultural Production","788","Tunisia","57","Gross Production Value (current thousand US$)","01314","Dates","2021","2021","1000 USD","445067","E","Estimated value"
"QV","Value of Agricultural Production","788","Tunisia","57","Gross Production Value (current thousand US$)","01315","Figs","2021","2021","1000 USD","21614","E","Estimated value"
"QV","Value of Agricultural Production","788","Tunisia","57","Gross Production Value (current thousand US$)","01330","Grapes","2021","2021","1000 USD","51262","E","Estimated value"
"QV","Value of Agricultural Production","788","Tunisia","57","Gross Production Value (current thousand US$)","01252","Green garlic","2021","2021","1000 USD","21458","E","Estimated value"
"QV","Value of Agricultural Production","788","Tunisia","57","Gross Production Value (current thousand US$)","0231","Hen eggs in shell, fresh","2021","2021","1000 USD","131660","E","Estimated value"
"QV","Value of Agricultural Production","788","Tunisia","57","Gross Production Value (current thousand US$)","01322","Lemons and limes","2021","2021","1000 USD","27948","E","Estimated value"
"QV","Value of Agricultural Production","788","Tunisia","57","Gross Production Value (current thousand US$)","01214","Lettuce and chicory","2021","2021","1000 USD","26221","E","Estimated value"
"QV","Value of Agricultural Production","788","Tunisia","57","Gross Production Value (current thousand US$)","21111.01","Meat of cattle with the bone, fresh or chilled","2021","2021","1000 USD","277142","E","Estimated value"
"QV","Value of Agricultural Production","788","Tunisia","57","Gross Production Value (current thousand US$)","21116","Meat of goat, fresh or chilled","2021","2021","1000 USD","46592","E","Estimated value"
"QV","Value of Agricultural Production","788","Tunisia","57","Gross Production Value (current thousand US$)","21115","Meat of sheep, fresh or chilled","2021","2021","1000 USD","393216","E","Estimated value"
"QV","Value of Agricultural Production","788","Tunisia","57","Gross Production Value (current thousand US$)","01450","Olives","2021","2021","1000 USD","388267","E","Estimated value"
"QV","Value of Agricultural Production","788","Tunisia","57","Gross Production Value (current thousand US$)","01253.02","Onions and shallots, dry (excluding dehydrated)","2021","2021","1000 USD","47825","E","Estimated value"
"QV","Value of Agricultural Production","788","Tunisia","57","Gross Production Value (current thousand US$)","01253.01","Onions and shallots, green","2021","2021","1000 USD","51764","E","Estimated value"
"QV","Value of Agricultural Production","788","Tunisia","57","Gross Production Value (current thousand US$)","01323","Oranges","2021","2021","1000 USD","195136","E","Estimated value"
"QV","Value of Agricultural Production","788","Tunisia","57","Gross Production Value (current thousand US$)","01329","Other citrus fruit, n.e.c.","2021","2021","1000 USD","69964","E","Estimated value"
"QV","Value of Agricultural Production","788","Tunisia","57","Gross Production Value (current thousand US$)","01345","Peaches and nectarines","2021","2021","1000 USD","76759","E","Estimated value"
"QV","Value of Agricultural Production","788","Tunisia","57","Gross Production Value (current thousand US$)","01342.01","Pears","2021","2021","1000 USD","13801","E","Estimated value"
"QV","Value of Agricultural Production","788","Tunisia","57","Gross Production Value (current thousand US$)","01242","Peas, green","2021","2021","1000 USD","32020","E","Estimated value"
"QV","Value of Agricultural Production","788","Tunisia","57","Gross Production Value (current thousand US$)","01346","Plums and sloes","2021","2021","1000 USD","12024","E","Estimated value"
"QV","Value of Agricultural Production","788","Tunisia","57","Gross Production Value (current thousand US$)","01510","Potatoes","2021","2021","1000 USD","99518","E","Estimated value"
"QV","Value of Agricultural Production","788","Tunisia","57","Gross Production Value (current thousand US$)","01235","Pumpkins, squash and gourds","2021","2021","1000 USD","20417","E","Estimated value"
"QV","Value of Agricultural Production","788","Tunisia","57","Gross Production Value (current thousand US$)","01342.02","Quinces","2021","2021","1000 USD","2551","E","Estimated value"
"QV","Value of Agricultural Production","788","Tunisia","57","Gross Production Value (current thousand US$)","02211","Raw milk of cattle","2021","2021","1000 USD","573168","E","Estimated value"
"QV","Value of Agricultural Production","788","Tunisia","57","Gross Production Value (current thousand US$)","01215","Spinach","2021","2021","1000 USD","2388","E","Estimated value"
"QV","Value of Agricultural Production","788","Tunisia","57","Gross Production Value (current thousand US$)","01354","Strawberries","2021","2021","1000 USD","10228","E","Estimated value"
"QV","Value of Agricultural Production","788","Tunisia","57","Gross Production Value (current thousand US$)","01234","Tomatoes","2021","2021","1000 USD","172283","E","Estimated value"
"QV","Value of Agricultural Production","788","Tunisia","57","Gross Production Value (current thousand US$)","01191","Triticale","2021","2021","1000 USD","3444","E","Estimated value"
"QV","Value of Agricultural Production","788","Tunisia","57","Gross Production Value (current thousand US$)","01221","Watermelons","2021","2021","1000 USD","88049","E","Estimated value"
"QV","Value of Agricultural Production","788","Tunisia","57","Gross Production Value (current thousand US$)","0111","Wheat","2021","2021","1000 USD","314636","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01371","Almonds, in shell","2021","2021","1000 USD","363110","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2021","2021","1000 USD","699446","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01341","Apples","2021","2021","1000 USD","1229937","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01343","Apricots","2021","2021","1000 USD","602429","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01216","Artichokes","2021","2021","1000 USD","26610","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01311","Avocados","2021","2021","1000 USD","17920","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01312","Bananas","2021","2021","1000 USD","517084","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","0115","Barley","2021","2021","1000 USD","1223173","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01701","Beans, dry","2021","2021","1000 USD","306495","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","02960.01","Beeswax","2021","2021","1000 USD","17203","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01702","Broad beans and horse beans, dry","2021","2021","1000 USD","3919","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01243","Broad beans and horse beans, green","2021","2021","1000 USD","20794","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01212","Cabbages","2021","2021","1000 USD","162137","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01195","Canary seed","2021","2021","1000 USD","2942","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01229","Cantaloupes and other melons","2021","2021","1000 USD","328601","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01251","Carrots and turnips","2021","2021","1000 USD","104078","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01213","Cauliflowers and broccoli","2021","2021","1000 USD","91265","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2021","2021","1000 USD","513756","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01373","Chestnuts, in shell","2021","2021","1000 USD","197253","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01703","Chick peas, dry","2021","2021","1000 USD","334461","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2021","2021","1000 USD","918766","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01232","Cucumbers and gherkins","2021","2021","1000 USD","511521","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01314","Dates","2021","2021","1000 USD","37378","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01233","Eggplants (aubergines)","2021","2021","1000 USD","234183","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01315","Figs","2021","2021","1000 USD","302076","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01330","Grapes","2021","2021","1000 USD","1505557","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01252","Green garlic","2021","2021","1000 USD","63641","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","0142","Groundnuts, excluding shelled","2021","2021","1000 USD","230640","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01374","Hazelnuts, in shell","2021","2021","1000 USD","1709377","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","0231","Hen eggs in shell, fresh","2021","2021","1000 USD","1214794","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01352","Kiwi fruit","2021","2021","1000 USD","66882","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01254","Leeks and other alliaceous vegetables","2021","2021","1000 USD","67093","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01322","Lemons and limes","2021","2021","1000 USD","242155","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01704","Lentils, dry","2021","2021","1000 USD","162276","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01214","Lettuce and chicory","2021","2021","1000 USD","175032","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01356","Locust beans (carobs)","2021","2021","1000 USD","30631","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2021","2021","1000 USD","1299970","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","21112","Meat of buffalo, fresh or chilled","2021","2021","1000 USD","37203","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","21111.01","Meat of cattle with the bone, fresh or chilled","2021","2021","1000 USD","6253595","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","21116","Meat of goat, fresh or chilled","2021","2021","1000 USD","456130","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","21115","Meat of sheep, fresh or chilled","2021","2021","1000 USD","1969617","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","0118","Millet","2021","2021","1000 USD","2176","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01270","Mushrooms and truffles","2021","2021","1000 USD","58158","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","02910","Natural honey","2021","2021","1000 USD","552209","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","0117","Oats","2021","2021","1000 USD","75219","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01239.01","Okra","2021","2021","1000 USD","41713","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01450","Olives","2021","2021","1000 USD","1366510","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01253.02","Onions and shallots, dry (excluding dehydrated)","2021","2021","1000 USD","254349","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01253.01","Onions and shallots, green","2021","2021","1000 USD","53363","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01323","Oranges","2021","2021","1000 USD","398062","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01241.90","Other beans, green","2021","2021","1000 USD","320445","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01345","Peaches and nectarines","2021","2021","1000 USD","484856","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01342.01","Pears","2021","2021","1000 USD","245890","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01705","Peas, dry","2021","2021","1000 USD","929","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01242","Peas, green","2021","2021","1000 USD","35493","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01375","Pistachios, in shell","2021","2021","1000 USD","602161","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01346","Plums and sloes","2021","2021","1000 USD","167261","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01321","Pomelos and grapefruits","2021","2021","1000 USD","30144","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01448","Poppy seed","2021","2021","1000 USD","52626","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01510","Potatoes","2021","2021","1000 USD","782103","E","Estimated value"
